Loan_ID,Gender,Married,Dependents,Education,Employment_Sector,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Credit_Score,State,Bumi_Status,LPPSA_Eligible,Property_Type,Margin,Financing_Type,Interest_Rate,DSR,NDI,Years_Employed,Loan_Status
LPtest3008,Male,No,0,Graduate,Private,2753,0,225000.0,360,1.0,Semiurban,735,Penang,No,No,Townhouse,90,Conventional,4.63,74.61,963.74,5,N
LPtest3009,Male,Yes,0,Graduate,Private,2749,0,228344.0,360,1.0,Rural,656,Selangor,Yes,No,Apartment,90,Conventional,4.14,80.96,858.04,3,N
LPtest3010,Male,No,0,Not Graduate,Private,2819,0,225000.0,360,0.0,Urban,609,Penang,No,No,Townhouse,90,Islamic,4.3,74.69,1022.3,10,N
LPtest3011,Female,Yes,0,Graduate,Private,6321,0,367236.0,360,0.0,Urban,582,Selangor,Yes,No,Semi-D,85,Islamic,4.68,86.26,1289.63,13,N
LPtest3012,Female,Yes,3+,Graduate,Private,9299,6611,1089018.0,360,1.0,Rural,733,Selangor,Yes,No,Terrace,90,Islamic,4.33,87.47,3468.48,15,N
LPtest3013,Female,Yes,0,Graduate,Private,2434,1525,230546.0,360,1.0,Urban,723,Selangor,No,No,Bungalow,80,Islamic,4.44,69.36,1510.26,1,Y
LPtest3014,Male,No,0,Graduate,Private,3667,0,281867.0,360,1.0,Urban,671,Penang,Yes,No,Condominium,90,Conventional,4.42,91.84,666.17,9,N
LPtest3015,Male,Yes,1,Graduate,Private,4713,2459,477520.0,360,0.0,Urban,531,Perak,Yes,No,Apartment,90,Conventional,4.27,69.77,2831.47,12,N
LPtest3016,Male,Yes,3+,Not Graduate,Private,3437,1933,397078.0,360,1.0,Rural,793,Perak,Yes,No,Semi-D,80,Conventional,4.28,62.17,2580.96,2,Y
LPtest3017,Female,Yes,0,Graduate,Private,8819,3905,1093602.0,360,0.0,Semiurban,612,Selangor,No,No,Bungalow,90,Conventional,4.41,85.15,3319.47,13,N
LPtest3018,Male,No,0,Graduate,Private,8623,0,505216.0,360,1.0,Semiurban,840,Negeri Sembilan,Yes,No,Apartment,90,Conventional,4.66,61.82,3877.69,5,Y
LPtest3019,Female,No,1,Graduate,Private,2773,0,225000.0,360,1.0,Rural,720,Selangor,Yes,No,Terrace,90,Islamic,4.27,73.75,1040.51,1,N
LPtest3020,Female,No,0,Graduate,Private,4303,0,252734.0,360,1.0,Urban,734,Pahang,No,No,Condominium,90,Islamic,4.8,79.58,1150.28,9,N
LPtest3021,Female,Yes,3+,Graduate,Private,3467,1500,333511.0,360,0.0,Urban,594,Selangor,No,No,Bungalow,85,Islamic,4.57,70.69,1859.99,6,N
LPtest3022,Male,No,0,Graduate,Private,3119,0,225000.0,360,0.0,Semiurban,609,Penang,Yes,No,Apartment,90,Conventional,4.76,67.16,1271.52,2,N
LPtest3023,Female,Yes,0,Graduate,Private,4214,2044,318152.0,360,0.0,Rural,637,Negeri Sembilan,Yes,No,Bungalow,90,Islamic,4.78,65.94,2477.33,6,N
LPtest3024,Male,Yes,3+,Graduate,Private,5166,3871,721758.0,360,1.0,Semiurban,699,Penang,Yes,No,Townhouse,90,Islamic,4.49,80.88,2637.0,5,N
LPtest3025,Male,Yes,2,Graduate,Private,7159,0,400493.0,360,1.0,Urban,738,Selangor,No,No,Apartment,85,Conventional,4.49,63.92,3087.58,10,N
LPtest3026,Female,Yes,0,Not Graduate,Private,4012,2439,431743.0,360,1.0,Semiurban,665,Negeri Sembilan,Yes,No,Condominium,85,Islamic,4.41,81.07,1785.82,4,N
LPtest3027,Female,Yes,3+,Graduate,Private,2504,1537,319880.0,360,1.0,Urban,777,Kuala Lumpur,No,No,Semi-D,90,Islamic,4.16,74.84,1481.65,4,N
LPtest3028,Male,No,0,Graduate,Private,5021,0,282375.0,360,1.0,Semiurban,776,Melaka,No,No,Bungalow,85,Conventional,4.62,64.0,2141.28,3,Y
LPtest3029,Male,Yes,0,Graduate,Private,3911,3584,358111.01696969697,360,0.0,Rural,552,Selangor,Yes,No,Apartment,85,Islamic,4.8,53.84,3779.35,14,N
LPtest3030,Female,Yes,1,Not Graduate,Private,4385,0,251829.0,360,1.0,Rural,670,Melaka,Yes,No,Terrace,90,Islamic,4.35,69.09,1693.66,9,Y
LPtest3031,Female,No,0,Graduate,Private,3456,0,225000.0,360,0.0,Semiurban,593,Negeri Sembilan,Yes,No,Terrace,90,Islamic,4.57,64.94,1484.27,1,N
LPtest3032,Male,No,2,Graduate,Private,6536,0,279720.0,360,0.0,Semiurban,582,Kedah,Yes,No,Terrace,85,Conventional,4.79,76.86,1814.4,7,N
LPtest3033,Female,Yes,3+,Not Graduate,Private,2127,1500,212500.0,360,0.0,Urban,559,Pahang,Yes,No,Terrace,85,Islamic,4.48,62.79,1618.5,4,N
LPtest3034,Male,Yes,3+,Graduate,Private,3806,4038,319473.0,360,1.0,Urban,850,Kuala Lumpur,Yes,No,Condominium,90,Conventional,4.41,43.0,4888.55,4,Y
LPtest3035,Male,Yes,1,Graduate,Private,4427,4087,406713.0,360,1.0,Semiurban,718,Kuala Lumpur,No,No,Semi-D,85,Conventional,4.59,58.55,4017.11,6,Y
LPtest3036,Male,Yes,1,Graduate,Private,4297,2713,255238.0,360,1.0,Semiurban,715,Negeri Sembilan,Yes,No,Condominium,80,Islamic,4.41,72.66,2250.24,4,Y
LPtest3037,Female,No,0,Graduate,Private,5757,0,369334.0,360,1.0,Semiurban,653,Kuala Lumpur,Yes,No,Townhouse,90,Islamic,4.35,83.1,1468.92,8,N
LPtest3038,Female,No,0,Graduate,Private,3321,0,225000.0,360,1.0,Rural,695,Penang,Yes,No,Townhouse,90,Islamic,4.29,77.29,1064.16,3,N
LPtest3039,Female,No,0,Not Graduate,Private,3331,0,225000.0,360,0.0,Semiurban,614,Selangor,No,No,Townhouse,90,Conventional,4.69,69.73,1264.83,4,N
LPtest3040,Female,Yes,1,Graduate,Private,3052,3303,279228.0,360,1.0,Semiurban,793,Johor,Yes,No,Apartment,90,Islamic,4.53,53.55,3296.96,2,Y
LPtest3041,Female,No,0,Not Graduate,Private,5021,0,278496.0,360,1.0,Urban,701,Johor,Yes,No,Bungalow,90,Conventional,4.54,68.51,1923.75,9,Y
LPtest3042,Male,No,0,Graduate,Private,7707,0,519380.0,360,1.0,Rural,780,Johor,Yes,No,Semi-D,90,Conventional,4.64,58.66,3793.88,15,Y
LPtest3043,Female,Yes,3+,Not Graduate,Private,6786,2101,628773.0,360,0.0,Rural,594,Johor,Yes,No,Terrace,80,Conventional,4.44,70.16,3462.68,15,N
LPtest3044,Female,No,1,Graduate,Private,4591,0,372612.0,360,1.0,Rural,677,Perak,Yes,No,Apartment,90,Islamic,4.7,95.4,633.69,2,N
LPtest3045,Female,No,1,Graduate,Private,4005,0,319431.0,360,0.0,Urban,599,Penang,No,No,Terrace,90,Conventional,4.61,89.09,816.38,8,N
LPtest3046,Female,No,1,Graduate,Private,3132,0,225000.0,360,0.0,Urban,587,Kedah,No,No,Terrace,90,Conventional,4.15,85.93,769.18,4,N
LPtest3047,Male,No,0,Graduate,Private,5243,0,233571.0,360,1.0,Semiurban,698,Kedah,Yes,No,Apartment,80,Conventional,4.37,71.58,1801.02,1,Y
LPtest3048,Male,Yes,0,Not Graduate,Private,3144,0,203794.0,360,1.0,Urban,747,Kedah,Yes,No,Apartment,80,Conventional,4.44,79.54,905.91,8,N
LPtest3049,Female,Yes,0,Graduate,Private,7741,6883,1101352.0,360,1.0,Rural,785,Selangor,Yes,No,Townhouse,90,Conventional,4.53,67.41,6127.42,11,N
LPtest3050,Female,No,0,Graduate,Private,4551,0,225000.0,360,1.0,Urban,676,Negeri Sembilan,Yes,No,Bungalow,90,Islamic,4.36,71.52,1597.02,10,Y
LPtest3051,Male,No,0,Graduate,Private,8060,0,452012.0,360,1.0,Urban,657,Selangor,Yes,No,Apartment,85,Islamic,4.17,83.02,2022.82,13,N
LPtest3052,Male,No,0,Graduate,Private,6090,0,422827.0,360,1.0,Urban,731,Perak,No,No,Bungalow,85,Conventional,4.74,85.9,1327.98,12,N
LPtest3053,Female,No,1,Not Graduate,Private,2721,0,225000.0,360,0.0,Urban,557,Kedah,Yes,No,Townhouse,90,Islamic,4.16,96.36,426.04,1,N
LPtest3054,Female,Yes,2,Graduate,Private,4956,3237,679955.0,360,1.0,Rural,756,Negeri Sembilan,No,No,Condominium,90,Conventional,4.37,71.11,3271.87,5,Y
LPtest3055,Female,No,0,Graduate,Private,6943,0,238462.0,360,1.0,Semiurban,828,Johor,Yes,No,Condominium,90,Conventional,4.29,46.49,4044.09,10,Y
LPtest3056,Female,Yes,3+,Graduate,Private,7354,7128,444606.0,360,1.0,Semiurban,815,Selangor,Yes,No,Condominium,85,Islamic,4.31,48.77,8026.11,8,Y
LPtest3057,Male,No,0,Graduate,Private,4365,0,343499.0,360,1.0,Semiurban,702,Perak,Yes,No,Townhouse,85,Islamic,4.77,74.35,1494.82,5,Y
LPtest3058,Male,Yes,1,Graduate,Private,6756,5718,933499.0,360,1.0,Rural,675,Johor,Yes,No,Condominium,90,Islamic,4.32,93.83,2038.95,9,N
LPtest3059,Male,No,0,Graduate,Private,4177,0,341607.0,360,1.0,Rural,697,Selangor,No,No,Townhouse,90,Conventional,4.71,94.42,618.44,4,N
LPtest3060,Female,Yes,0,Not Graduate,Private,2825,2706,225000.0,360,1.0,Semiurban,704,Pahang,Yes,No,Semi-D,90,Conventional,4.68,63.57,2272.7,11,Y
LPtest3061,Female,No,1,Graduate,Private,11278,0,697178.0,360,0.0,Urban,569,Perak,No,No,Condominium,80,Conventional,4.42,69.41,4357.14,12,N
LPtest3062,Male,Yes,0,Not Graduate,Private,3342,2361,316045.0,360,1.0,Semiurban,790,Kuala Lumpur,Yes,No,Semi-D,90,Conventional,4.63,55.71,2897.43,13,Y
LPtest3063,Female,No,0,Graduate,Private,6538,0,225000.0,360,1.0,Rural,724,Perak,Yes,No,Apartment,90,Conventional,4.55,67.25,2416.89,11,Y
LPtest3064,Female,Yes,0,Graduate,Private,3707,1737,464546.0,360,1.0,Urban,725,Johor,No,No,Condominium,90,Conventional,4.77,95.63,745.1,9,N
LPtest3065,Female,No,0,Graduate,Private,2656,0,225000.0,360,1.0,Rural,657,Selangor,No,No,Townhouse,90,Conventional,4.65,80.18,788.46,5,N
LPtest3066,Female,Yes,3+,Graduate,Private,3602,1813,459321.0,360,1.0,Semiurban,828,Kedah,No,No,Bungalow,90,Islamic,4.32,65.4,2498.51,2,Y
LPtest3067,Male,Yes,1,Graduate,Private,7940,3062,569268.0,360,0.0,Urban,625,Kuala Lumpur,Yes,No,Bungalow,90,Conventional,4.61,64.85,4543.1,10,N
LPtest3068,Male,No,0,Not Graduate,Private,2065,0,212500.0,360,0.0,Urban,637,Selangor,Yes,No,Semi-D,85,Conventional,4.15,104.71,212.93,14,N
LPtest3069,Male,Yes,1,Graduate,Private,6166,0,425305.0,360,1.0,Urban,666,Johor,Yes,No,Apartment,90,Islamic,4.5,67.98,2507.7,8,Y
LPtest3070,Female,Yes,1,Not Graduate,Private,4707,1861,293074.0,360,1.0,Rural,763,Selangor,Yes,No,Bungalow,90,Islamic,4.16,43.13,4161.07,14,Y
LPtest3071,Female,Yes,1,Graduate,Private,2878,2021,315316.0,360,1.0,Urban,692,Selangor,Yes,No,Apartment,90,Islamic,4.36,90.53,885.56,3,N
LPtest3072,Male,No,0,Graduate,Private,4165,0,256445.0,360,0.0,Rural,607,Penang,No,No,Apartment,90,Conventional,4.32,68.24,1671.77,12,N
LPtest3073,Female,No,1,Graduate,Private,6951,0,525918.0,360,1.0,Semiurban,731,Melaka,Yes,No,Condominium,90,Conventional,4.31,92.33,1251.73,9,N
LPtest3074,Female,No,0,Graduate,Private,3836,0,225000.0,360,1.0,Semiurban,725,Kedah,Yes,No,Bungalow,90,Conventional,4.18,76.16,1239.02,1,N
LPtest3075,Female,No,1,Graduate,Private,6367,0,454285.0,360,0.0,Urban,561,Kuala Lumpur,No,No,Condominium,90,Islamic,4.53,76.51,2057.33,12,N
LPtest3076,Female,Yes,3+,Not Graduate,Private,3503,0,232448.0,360,1.0,Rural,697,Penang,Yes,No,Semi-D,90,Conventional,4.34,72.48,1277.49,12,N
LPtest3077,Male,No,0,Not Graduate,Private,5749,0,212500.0,360,1.0,Urban,754,Selangor,No,No,Terrace,85,Islamic,4.21,40.61,3717.3,8,Y
LPtest3078,Male,No,0,Graduate,Private,7768,0,404722.0,360,1.0,Urban,747,Kuala Lumpur,Yes,No,Apartment,90,Conventional,4.2,61.75,3550.14,8,Y
LPtest3079,Female,Yes,2,Graduate,Private,5654,0,225520.0,360,1.0,Urban,709,Perak,No,No,Terrace,80,Conventional,4.72,51.68,2984.9,15,Y
LPtest3080,Female,Yes,2,Graduate,Private,3649,1868,305226.0,360,1.0,Rural,669,Selangor,Yes,No,Apartment,90,Islamic,4.57,61.03,2519.85,3,Y
LPtest3081,Female,No,0,Graduate,Private,3196,0,225000.0,360,1.0,Semiurban,828,Penang,Yes,No,Townhouse,90,Conventional,4.26,67.64,1348.07,3,N
LPtest3082,Male,No,0,Graduate,Private,2946,0,225000.0,360,1.0,Rural,796,Negeri Sembilan,No,No,Bungalow,90,Conventional,4.32,75.38,1031.37,10,N
LPtest3083,Male,Yes,0,Graduate,Private,5284,0,373079.0,360,0.0,Rural,590,Johor,Yes,No,Townhouse,90,Islamic,4.78,69.73,2004.57,15,N
LPtest3084,Male,No,0,Graduate,Private,5271,0,225000.0,360,1.0,Rural,758,Kuala Lumpur,No,No,Terrace,90,Conventional,4.22,48.87,3014.06,4,Y
LPtest3085,Male,No,0,Graduate,Private,8450,0,519822.0,360,0.0,Semiurban,764,Kuala Lumpur,Yes,No,Townhouse,80,Conventional,4.32,66.28,3556.56,11,N
LPtest3086,Female,No,0,Not Graduate,Private,4266,0,326065.0,360,1.0,Semiurban,744,Selangor,No,No,Condominium,85,Conventional,4.62,92.05,724.46,2,N
LPtest3087,Male,Yes,0,Graduate,Private,3530,2713,358472.0,360,1.0,Semiurban,799,Kedah,Yes,No,Terrace,90,Conventional,4.37,63.79,2737.73,4,Y
LPtest3088,Female,No,0,Graduate,Private,5540,0,381064.0,360,0.0,Rural,647,Kuala Lumpur,Yes,No,Semi-D,90,Conventional,4.76,84.83,1258.82,15,N
LPtest3089,Male,Yes,1,Graduate,Private,3645,1500,363717.0,360,1.0,Rural,711,Penang,Yes,No,Apartment,90,Islamic,4.57,65.1,2236.33,5,Y
LPtest3090,Female,No,1,Graduate,Private,2000,0,225000.0,360,1.0,Rural,704,Negeri Sembilan,No,No,Condominium,90,Islamic,4.73,105.76,136.04,1,N
LPtest3091,Female,Yes,2,Graduate,Private,6741,4075,841641.0,360,1.0,Rural,834,Kuala Lumpur,No,No,Apartment,90,Islamic,4.53,68.74,4421.17,9,Y
LPtest3092,Female,No,0,Graduate,Private,3935,0,225000.0,360,1.0,Rural,795,Kuala Lumpur,Yes,No,Terrace,90,Conventional,4.6,59.81,1850.0,12,Y
LPtest3093,Male,Yes,3+,Graduate,Private,3795,1500,420975.0,360,1.0,Semiurban,850,Selangor,Yes,No,Bungalow,90,Conventional,4.62,70.0,2086.11,2,Y
LPtest3094,Male,Yes,2,Graduate,Private,3335,1749,350408.0,360,0.0,Semiurban,587,Johor,Yes,No,Terrace,90,Islamic,4.23,87.61,1125.04,3,N
LPtest3095,Male,No,0,Graduate,Private,6552,0,251291.0,360,1.0,Semiurban,689,Johor,No,No,Condominium,90,Islamic,4.18,49.33,3682.49,15,Y
LPtest3096,Male,No,0,Graduate,Private,6600,0,285720.0,360,1.0,Urban,676,Pahang,Yes,No,Bungalow,90,Conventional,4.6,56.7,3199.17,13,Y
LPtest3097,Female,No,0,Graduate,Private,4836,0,225000.0,360,1.0,Rural,668,Penang,No,No,Condominium,90,Conventional,4.72,79.23,1257.02,5,N
LPtest3098,Female,No,1,Not Graduate,Private,2000,0,212500.0,360,1.0,Semiurban,688,Selangor,Yes,No,Bungalow,85,Conventional,4.34,93.4,418.6,5,N
LPtest3099,Female,No,0,Graduate,Private,2000,0,212500.0,360,1.0,Semiurban,728,Penang,Yes,No,Townhouse,85,Islamic,4.15,96.39,382.28,4,N
LPtest3100,Female,Yes,2,Graduate,Private,3205,2348,363096.0,360,1.0,Urban,805,Kuala Lumpur,No,No,Townhouse,90,Islamic,4.78,70.22,2048.3,6,Y
LPtest3101,Female,No,0,Graduate,Private,5040,0,201542.0,360,1.0,Rural,784,Selangor,Yes,No,Townhouse,80,Conventional,4.41,48.88,2840.02,14,Y
LPtest3102,Male,No,0,Not Graduate,Private,3336,0,200000.0,360,1.0,Urban,840,Selangor,Yes,No,Semi-D,80,Islamic,4.14,48.14,2023.19,12,Y
LPtest3103,Female,Yes,0,Not Graduate,Private,2867,1524,298348.0,360,1.0,Urban,754,Negeri Sembilan,Yes,No,Terrace,80,Conventional,4.25,66.23,1900.81,8,Y
LPtest3104,Female,No,0,Graduate,Private,5089,0,280694.0,360,0.0,Rural,632,Perak,Yes,No,Townhouse,80,Conventional,4.34,69.88,1911.3,11,N
LPtest3105,Male,Yes,0,Graduate,Private,4765,3292,627651.0,360,1.0,Rural,807,Melaka,No,No,Condominium,90,Conventional,4.55,71.48,3066.02,10,Y
LPtest3106,Male,Yes,3+,Graduate,Private,3246,2287,401517.0,360,1.0,Rural,749,Negeri Sembilan,Yes,No,Townhouse,80,Conventional,4.63,85.99,1247.7,11,N
LPtest3107,Male,Yes,3+,Graduate,Private,3603,3465,252082.0,360,1.0,Semiurban,694,Kuala Lumpur,No,No,Townhouse,90,Conventional,4.13,52.05,3760.1,3,Y
LPtest3108,Female,No,0,Not Graduate,Private,3737,0,225000.0,360,1.0,Semiurban,747,Penang,Yes,No,Townhouse,90,Islamic,4.52,72.35,1312.81,13,Y
LPtest3109,Male,No,0,Graduate,Private,5975,0,437244.0,360,1.0,Urban,668,Johor,Yes,No,Condominium,90,Conventional,4.14,89.44,1271.89,11,N
LPtest3110,Female,No,1,Graduate,Private,3619,0,225000.0,360,0.0,Urban,647,Negeri Sembilan,Yes,No,Condominium,90,Islamic,4.38,61.34,1697.05,2,N
LPtest3111,Female,No,0,Graduate,Private,5827,0,212500.0,360,0.0,Urban,657,Negeri Sembilan,No,No,Townhouse,85,Conventional,4.5,44.33,3510.52,15,N
LPtest3112,Male,Yes,0,Graduate,Private,6002,0,428741.0,360,0.0,Semiurban,442,Negeri Sembilan,Yes,No,Apartment,90,Conventional,4.24,89.67,1223.42,5,N
LPtest3113,Female,Yes,1,Not Graduate,Private,4447,3143,595755.0,360,0.0,Rural,565,Penang,No,No,Terrace,90,Islamic,4.61,98.04,856.41,13,N
LPtest3114,Female,Yes,2,Graduate,Private,4389,0,225000.0,360,0.0,Rural,738,Perak,Yes,No,Terrace,90,Islamic,4.44,62.52,1935.33,5,N
LPtest3115,Male,No,1,Graduate,Private,6922,0,418959.0,360,0.0,Semiurban,487,Selangor,Yes,No,Condominium,85,Conventional,4.54,70.85,2533.18,11,N
LPtest3116,Male,No,2,Graduate,Private,4218,0,347583.0,360,0.0,Semiurban,640,Melaka,No,No,Apartment,90,Conventional,4.58,95.45,611.11,1,N
LPtest3117,Female,No,2,Graduate,Private,8601,0,361314.0,360,1.0,Urban,759,Kedah,Yes,No,Townhouse,90,Conventional,4.5,40.45,5574.79,15,Y
LPtest3118,Male,No,0,Graduate,Private,2152,0,212500.0,360,1.0,Rural,752,Johor,Yes,No,Condominium,85,Islamic,4.64,87.14,525.33,1,N
LPtest3119,Male,Yes,2,Graduate,Private,4364,1500,446866.0,360,1.0,Semiurban,793,Penang,Yes,No,Apartment,80,Conventional,4.4,77.2,1923.98,8,N
LPtest3120,Female,No,0,Graduate,Private,4358,0,225000.0,360,0.0,Rural,631,Johor,No,No,Townhouse,90,Islamic,4.51,57.64,2126.86,10,N
LPtest3121,Female,No,0,Graduate,Private,5405,0,266844.0,360,1.0,Rural,721,Selangor,Yes,No,Semi-D,85,Conventional,4.33,72.36,1855.32,12,Y
LPtest3122,Female,Yes,0,Graduate,Private,5111,0,261092.0,360,1.0,Urban,743,Perak,Yes,No,Semi-D,90,Islamic,4.11,54.57,2709.12,9,Y
LPtest3123,Female,No,0,Graduate,Private,4081,0,225000.0,360,0.0,Semiurban,640,Kedah,No,No,Bungalow,90,Conventional,4.5,74.63,1317.34,12,N
LPtest3124,Male,Yes,3+,Not Graduate,Private,2366,2554,287275.0,360,1.0,Urban,690,Johor,Yes,No,Semi-D,90,Islamic,4.13,64.56,2166.41,3,N
LPtest3125,Female,Yes,1,Graduate,Private,9278,6566,1016549.0,360,1.0,Urban,661,Selangor,No,No,Condominium,85,Conventional,4.65,67.27,6369.53,14,Y
LPtest3126,Female,Yes,1,Graduate,Private,5943,3959,400844.0,360,1.0,Rural,748,Johor,Yes,No,Bungalow,90,Conventional,4.77,51.9,5200.78,13,Y
LPtest3127,Male,Yes,1,Graduate,Private,4229,3264,580150.0,360,1.0,Rural,794,Kuala Lumpur,No,No,Apartment,90,Islamic,4.26,69.81,3071.94,1,Y
LPtest3128,Female,No,0,Not Graduate,Private,2620,0,225000.0,360,1.0,Rural,666,Kuala Lumpur,Yes,No,Bungalow,90,Islamic,4.3,92.11,515.45,10,N
LPtest3129,Male,No,0,Graduate,Private,3701,0,299432.0,360,1.0,Urban,725,Negeri Sembilan,Yes,No,Townhouse,90,Islamic,4.41,93.37,636.86,7,N
LPtest3130,Female,Yes,3+,Graduate,Private,2783,0,225000.0,360,1.0,Rural,758,Selangor,Yes,No,Townhouse,90,Conventional,4.4,80.09,849.43,2,N
LPtest3131,Female,Yes,3+,Graduate,Private,2571,0,225000.0,360,1.0,Urban,703,Kuala Lumpur,No,No,Apartment,90,Conventional,4.21,104.83,196.3,3,N
LPtest3132,Male,No,0,Graduate,Private,3809,0,225000.0,360,0.0,Rural,534,Negeri Sembilan,Yes,No,Semi-D,90,Conventional,4.76,86.49,761.72,2,N
LPtest3133,Male,No,0,Graduate,Private,9827,0,565190.0,360,1.0,Urban,677,Perak,Yes,No,Terrace,90,Islamic,4.57,65.32,4092.65,9,Y
LPtest3134,Female,No,0,Not Graduate,Private,2314,0,200000.0,360,1.0,Urban,712,Kuala Lumpur,Yes,No,Apartment,80,Islamic,4.55,100.92,223.41,15,Y
LPtest3135,Female,No,0,Graduate,Private,4343,0,228590.0,360,1.0,Semiurban,693,Kuala Lumpur,Yes,No,Terrace,90,Islamic,4.3,77.11,1307.56,6,N
LPtest3136,Female,No,0,Graduate,Private,7404,0,422415.0,360,1.0,Semiurban,759,Perak,Yes,No,Semi-D,90,Islamic,4.2,54.65,3962.24,10,Y
LPtest3137,Male,Yes,0,Graduate,Private,5358,4232,656432.0,360,1.0,Semiurban,691,Johor,Yes,No,Bungalow,85,Islamic,4.43,75.85,3166.37,8,N
LPtest3138,Male,No,0,Graduate,Private,7324,0,386532.0,360,0.0,Rural,581,Selangor,Yes,No,Terrace,90,Conventional,4.11,81.28,1944.43,6,N
LPtest3139,Female,Yes,2,Graduate,Private,4796,3419,506337.0,360,1.0,Rural,765,Negeri Sembilan,Yes,No,Condominium,80,Islamic,4.36,66.65,3416.48,7,Y
LPtest3140,Female,No,0,Graduate,Private,3571,0,225000.0,360,0.0,Urban,560,Selangor,Yes,No,Apartment,90,Conventional,4.62,75.91,1126.35,7,N
LPtest3141,Male,No,0,Graduate,Private,5764,0,260977.0,360,1.0,Urban,722,Kuala Lumpur,Yes,No,Bungalow,90,Conventional,4.4,58.43,2738.63,10,Y
LPtest3142,Male,Yes,3+,Not Graduate,Private,6410,2858,625985.0,360,1.0,Urban,792,Johor,No,No,Bungalow,90,Islamic,4.2,69.72,3701.51,14,Y
LPtest3143,Male,No,0,Graduate,Private,11189,0,450293.0,360,1.0,Rural,669,Penang,Yes,No,Apartment,90,Conventional,4.19,58.66,5272.17,10,Y
LPtest3144,Male,Yes,0,Graduate,Private,3937,0,225000.0,360,1.0,Semiurban,667,Perak,Yes,No,Condominium,90,Conventional,4.13,67.62,1605.74,11,Y
LPtest3145,Male,No,0,Graduate,Private,5221,0,329089.0,360,1.0,Rural,745,Pahang,Yes,No,Condominium,90,Conventional,4.53,76.39,1639.48,9,N
LPtest3146,Female,No,0,Graduate,Private,4605,0,274413.0,360,1.0,Semiurban,824,Johor,Yes,No,Bungalow,80,Islamic,4.58,55.12,2397.7,10,Y
LPtest3147,Male,Yes,2,Not Graduate,Private,3042,1500,391591.0,360,1.0,Semiurban,788,Selangor,No,No,Townhouse,90,Islamic,4.8,69.94,1785.98,15,Y
LPtest3148,Female,Yes,1,Graduate,Private,2931,0,216214.0,360,0.0,Urban,683,Kuala Lumpur,Yes,No,Bungalow,85,Conventional,4.12,77.09,990.75,11,N
LPtest3149,Female,No,0,Graduate,Private,14013,0,788943.0,360,1.0,Semiurban,699,Johor,Yes,No,Apartment,80,Islamic,4.51,83.39,3312.3,10,N
LPtest3150,Male,No,0,Not Graduate,Private,2000,0,200000.0,360,1.0,Rural,695,Kuala Lumpur,Yes,No,Bungalow,80,Islamic,4.67,83.76,555.36,2,N
LPtest3151,Female,Yes,1,Graduate,Private,5712,0,435961.0,360,1.0,Urban,712,Johor,No,No,Townhouse,90,Islamic,4.19,87.68,1329.75,11,N
LPtest3152,Male,Yes,3+,Graduate,Private,8538,0,447217.0,360,0.0,Semiurban,616,Kuala Lumpur,Yes,No,Townhouse,90,Islamic,4.44,80.75,2220.34,15,N
LPtest3153,Female,No,0,Graduate,Private,10618,0,543365.0,360,1.0,Semiurban,719,Pahang,Yes,No,Terrace,85,Islamic,4.49,64.76,4425.94,13,Y
LPtest3154,Male,No,0,Not Graduate,Private,4352,0,318121.0,360,0.0,Rural,649,Selangor,Yes,No,Condominium,90,Conventional,4.33,91.17,815.22,10,N
LPtest3155,Female,Yes,3+,Graduate,Private,4118,2670,513250.0,360,1.0,Rural,722,Johor,Yes,No,Semi-D,90,Islamic,4.61,70.99,2579.05,1,Y
LPtest3156,Female,No,1,Graduate,Private,2343,0,225000.0,360,0.0,Rural,620,Kuala Lumpur,Yes,No,Bungalow,90,Conventional,4.42,81.76,720.05,2,N
LPtest3157,Female,No,0,Graduate,Private,7867,0,334993.0,360,1.0,Semiurban,664,Kuala Lumpur,Yes,No,Semi-D,85,Islamic,4.58,53.51,4061.45,13,Y
LPtest3158,Male,Yes,2,Graduate,Private,5418,0,225000.0,360,0.0,Rural,648,Penang,No,No,Townhouse,90,Conventional,4.23,59.12,2532.81,15,N
LPtest3159,Male,No,0,Graduate,Private,4193,0,227304.0,360,0.0,Urban,649,Selangor,Yes,No,Townhouse,90,Islamic,4.48,56.06,2130.16,3,N
LPtest3160,Male,Yes,3+,Graduate,Private,2992,2103,225000.0,360,0.0,Urban,546,Kedah,Yes,No,Townhouse,90,Islamic,4.43,56.83,2491.17,2,N
LPtest3161,Male,Yes,0,Graduate,Private,2958,2269,308579.0,360,0.0,Semiurban,641,Melaka,Yes,No,Townhouse,85,Islamic,4.34,73.7,1790.64,7,N
LPtest3162,Male,Yes,1,Graduate,Private,8787,7849,358111.01696969697,360,1.0,Semiurban,757,Johor,Yes,No,Bungalow,90,Islamic,4.32,46.35,10030.94,13,Y
LPtest3163,Female,No,0,Graduate,Private,8458,0,643997.0,360,1.0,Rural,693,Kuala Lumpur,No,No,Terrace,90,Conventional,4.19,95.07,1341.78,8,N
LPtest3164,Female,No,1,Graduate,Private,6681,0,261936.0,360,1.0,Rural,653,Selangor,No,No,Bungalow,90,Islamic,4.75,60.2,2948.46,10,Y
